"ID_cat","code_cat","code_theme","field_cat","collab_num","gender_cat","border_cat","seek_num","code_quote"
"ID50","Cross-Cultural Understanding","Sociocultural and Political Context","health science",1,"F","border state",0,"So now you just asked the story of my life, yeah, sure. Number one off the ..."
"ID50","Lack of Interest - USA","Challenges","health science",1,"F","border state",0,"So I never had a chance to attend a collaborative conference to which Mexic..."
"ID50","Academic Meeting/Conference","Peer-to-Peer","health science",1,"F","border state",0,"So I never had a chance to attend a collaborative conference to which Mexic..."
"ID50","Funding Difficulties","Presence of Funding","health science",1,"F","border state",0," So we don't have funds for international travel..."
"ID50","Cross-Cultural Understanding","Sociocultural and Political Context","health science",1,"F","border state",0," language..."
"ID50","Political/Legal Challenges","Challenges","health science",1,"F","border state",0,"hen visa, oh my God.
Dr. Boyer:
Getting a visa for a Mexican students come ..."
"ID50","Institutional Context","Institutional Context","health science",1,"F","border state",0,"Dr. Boyer:
They have given a lot of Las Vegas to be supportive. Lots and lo..."
"ID50","Institutional Failures (Post)","Institution-to-Institution","health science",1,"F","border state",0,"Dr. Boyer:
They have given a lot of Las Vegas to be supportive. Lots and lo..."
"ID50","Institutional Failures (Post)","Institution-to-Institution","health science",1,"F","border state",0,"I've thought about it then I offered to be involved in it and I have found ..."
"ID50","Funding Difficulties","Presence of Funding","health science",1,"F","border state",0,"And I said, yeah, but they're not even coming up for us. The Metro, they're..."
"ID50","Political/Legal Challenges","Challenges","health science",1,"F","border state",0,"Okay. Both real and perceived issues of safety traveling and they go both w..."
"ID50","Political/Legal Challenges","Challenges","health science",1,"F","border state",0,"kay, so I'll have a student from Mexico who wants to come to the United Sta..."
"ID50","Political/Legal Challenges","Challenges","health science",1,"F","border state",0,"Insurance is another one. Medical Insurance, there are a lot of rules from ..."
"ID48","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","border state",1,"Oh! Solo project. Ok. Well a solo project solely relies on expertise, time,..."
"ID48","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","border state",1,"Well collaboration means an interaction in which each of the researchers or..."
"ID48","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"Well most of my projects are collaborations so most of my projects involve ..."
"ID48","Disciplinary Culture","Disciplinary","science and engineering",1,"M","border state",1,"Collaborative projects? Yes yes they are pretty common in fact that is prob..."
"ID48","Prior Collaboration Experience","Academic Trajectory","science and engineering",1,"M","border state",1,"Usually its in the united states is where I do most of my work now but I ha..."
"ID48","Successful Funding","Presence of Funding","science and engineering",1,"M","border state",1,"In the ones that I have been associated with they start with some research ..."
"ID48","Advisor","Academic Trajectory","science and engineering",1,"M","border state",1," and in my case my first collaboration it was for a Mexican institution and..."
"ID48","Description of Funders","Presence of Funding","science and engineering",1,"M","border state",1,"Research centers and then we got the interest in government agency in Calif..."
"ID48","Research Interest","Academic Trajectory","science and engineering",1,"M","border state",1,"Yeah, I mean it was me putting in a little bit of effort in writing the gra..."
"ID48","Personality/Status Conflict","Peer-to-Peer","science and engineering",1,"M","border state",1,"In Mexico? Well there is some rough times sometimes but theres but in terms..."
"ID48","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"Individuals I would say because institutions just provide some sort of fund..."
"ID48","Institutional Failures (Post)","Institution-to-Institution","science and engineering",1,"M","border state",1,"but that is something that we use in many case as a problem from the instit..."
"ID48","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"Well so well yes, we just a grant of understanding with the institution of ..."
"ID48","Collaboration Outcomes","Definition of Collaboration","science and engineering",1,"M","border state",1,"but we look at how this can benefit the student and get them graduated or p..."
"ID48","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"Yeah I mean funding has been put into Brazil, and United Kingdom and Chile ..."
"ID48","Successful Funding","Presence of Funding","science and engineering",1,"M","border state",1,"Yeah I mean funding has been put into Brazil, and United Kingdom and Chile ..."
"ID48","Personality/Status Conflict","Peer-to-Peer","science and engineering",1,"M","border state",1,"I don’t think so. From time to time you take a long time from the difficult..."
"ID48","Institutional Context","Institutional Context","science and engineering",1,"M","border state",1,"I don’t, I mean yeah, well yeah I guess yes. The experience and again its e..."
"ID48","Institutional Failures (Post)","Institution-to-Institution","science and engineering",1,"M","border state",1," process can be cumbersome...."
"ID48","Successful Funding","Presence of Funding","science and engineering",1,"M","border state",1," Something that I have learned is that all research products are really all..."
